hhidpn,wavenum,hitot,rheight,age,female
213371010,12,29400,1.6002,84,1
213378010,12,92986,1.5748,83,1
213381020,12,37520,1.6764,83,1
213384020,12,37672,1.7526,84,0
213384021,12,37672,1.5748,69,1
213391011,12,10004,1.6256,59,1
213391020,12,11720,1.6764,61,1
213391022,12,11720,1.7018,57,0
213399021,12,15400,1.6002,57,1
213414010,12,7680,1.5748,84,1
213419010,12,37212,1.8034,84,0
213419020,12,36520,1.651,64,1
213419021,12,36520,1.7272,70,0
213420020,12,22200,1.5494,84,1
213422010,12,81473.82935,1.7526,83,1
213427010,12,10160,1.5875,83,1
213439010,12,19200,1.6129,84,1
213449010,12,12564,1.6256,84,1
213466011,12,29896,1.778,77,0
500001020,12,91000,1.8288,63,0
500002010,12,81000,1.7018,60,1
500002020,12,81000,1.7272,60,0
500003010,12,17052,1.651,63,1
500004010,12,43232,1.905,66,0
500004020,12,7680,1.7526,63,1
500005010,12,242500,1.6256,63,1
500005020,12,242500,1.7272,62,0
500006010,12,42012,1.7526,63,0
500007010,12,45300,1.7018,63,0
500007020,12,45300,1.6256,64,1
500008010,12,43900,1.6637,57,1
500008020,12,43900,1.7526,61,0
500009010,12,31936,1.51765,60,1
500012010,12,12304,1.6764,65,1
500013010,12,66745,1.7526,65,0
500013020,12,66745,1.6002,60,1
500014010,12,102080,1.524,61,1
500014020,12,102080,1.8034,63,0
500016010,12,119100,1.6129,65,1
500017010,12,41764,1.778,62,0
500017020,12,41764,1.5494,60,1
500018010,12,161650,1.651,63,1
500018020,12,161650,1.7526,55,0
500019010,12,304909,1.7907,62,0
500020010,12,9840,1.5494,61,1
500021010,12,25056,1.651,61,1
500022010,12,13230,1.8034,60,1
500023010,12,15600,1.524,63,1
500025010,12,113341.0471,1.6764,63,1
500025011,12,113341.0471,1.8542,59,0
500029010,12,201816,1.6383,63,1
500029020,12,201816,1.778,63,0
500031020,12,22900,1.5748,61,1
500032010,12,116120,1.8034,59,0
500032020,12,116120,1.6002,61,1
500034010,12,147700,1.8034,64,0
500034020,12,147700,1.524,61,1
500035010,12,72152.16161,1.6256,65,1
500035020,12,72152.16161,1.8034,65,0
500036010,12,37000,1.651,66,1
500036011,12,37000,1.8796,74,0
500037010,12,53600,1.8288,61,0
500039010,12,37200,1.6764,62,0
500039020,12,37200,1.5748,59,1
500041010,12,39000,1.6002,62,1
500042010,12,20088,1.7018,62,0
500042020,12,20088,1.5494,60,1
500043010,12,18000,1.7399,60,0
500044010,12,4514000,1.905,63,0
500046010,12,0,1.6256,63,1
500049020,12,47324,1.7018,64,0
500050010,12,87089,1.8288,62,0
500050020,12,87089,1.7272,59,1
500051010,12,67400.12,1.778,60,0
500051020,12,67400.12,1.6764,59,1
500052010,12,109000,1.8288,61,0
500052020,12,109000,1.651,57,1
500053010,12,117000.12,1.7145,65,1
500054010,12,10632,1.5748,64,1
500055010,12,22000,1.5621,62,1
500057010,12,73000,1.8796,61,0
500058010,12,124500,1.9558,64,0
500058020,12,124500,1.7526,57,1
500059010,12,90036,1.6002,60,1
500063010,12,0,1.5748,61,0
500063020,12,0,1.5748,57,1
500064010,12,25300,1.7272,63,0
500064011,12,6380,1.5494,63,1
500067010,12,27980,1.7018,60,1
500067020,12,27980,1.8542,61,0
500068010,12,55500,1.6891,63,1
500070010,12,332320,1.6002,57,1
500070020,12,332320,1.8288,61,0
500071010,12,20500,1.651,57,1
500071011,12,37648,1.6764,63,0
500072010,12,14920,1.6764,65,1
500073010,12,27917.41333,1.7272,62,0
500076010,12,45434,1.7272,65,0
500078010,12,236106,1.6383,63,1
500078020,12,236106,1.778,60,0
500079010,12,55000,1.6764,57,1
500080010,12,8652,1.6764,63,0
500081010,12,274600,1.8034,63,0
500082010,12,6974,2.0066,63,0
500083010,12,80816,1.7018,63,1
500083020,12,80816,1.7018,64,0
500085010,12,73923.40204,1.7272,64,0
500085020,12,73923.40204,1.6256,61,1
500086020,12,135904,1.5875,63,1
500087010,12,35800,1.8034,63,0
500088010,12,102600,1.8288,66,0
500088020,12,102600,1.651,65,1
500089010,12,229604,1.778,64,0
500089020,12,229604,1.6256,56,1
500090010,12,7680,1.651,59,1
500091020,12,49006,1.5494,63,1
500094010,12,140000,1.6256,62,1
500094020,12,140000,1.8288,63,0
500095020,12,55320,1.6383,64,1
500096010,12,59350.93805,1.6256,66,1
500097010,12,425060,1.651,56,1
500097020,12,425060,1.7272,64,0
500098020,12,27012.32,1.7526,65,0
500099010,12,25200,1.651,61,1
500100010,12,16048.4,1.7145,61,1
500104010,12,20006,1.651,56,1
500104020,12,20006,1.7526,66,0
500105010,12,48000,1.6764,57,1
500105020,12,48000,1.8288,62,0
500106010,12,141467.5961,1.778,58,0
500106020,12,141467.5961,1.778,61,1
500107010,12,37720,1.651,59,1
500107020,12,37720,1.651,63,0
500108010,12,42660.6,1.778,66,0
500108020,12,42660.6,1.6256,66,1
500109010,12,82680,1.6637,64,1
500109020,12,82680,1.778,63,0
500110010,12,24972,1.6002,63,1
500111010,12,23000,1.6764,63,0
500112010,12,186885,1.6002,61,1
500112020,12,186885,1.7526,57,0
500113010,12,162900,1.53035,60,1
500113020,12,162900,1.778,65,0
500117010,12,89588.58447,1.7272,63,0
500117020,12,89588.58447,1.7272,63,1
500121010,12,99508,1.8796,59,0
500121020,12,99508,1.6256,60,1
500122010,12,17000,1.905,61,0
500126010,12,111024,1.5748,61,1
500126020,12,111024,1.8034,64,0
500127010,12,180109.4654,1.7272,62,1
500127011,12,180109.4654,1.7907,68,0
500129010,12,34080,1.8542,61,0
500130010,12,105000,1.5748,60,1
500131010,12,94200,1.524,61,1
500132010,12,35000,1.5748,61,1
500132020,12,35000,1.7272,62,0
500136020,12,135000,1.524,62,1
500138010,12,37820,1.7018,60,1
500138020,12,37820,1.9304,61,0
500139010,12,140432,1.6256,64,1
500139020,12,140432,1.778,66,0
500140010,12,147032,1.5748,64,1
500140011,12,147032,1.7526,66,0
500141010,12,26853.96,1.651,65,1
500143010,12,31280,1.6764,66,0
500143020,12,31280,1.6002,58,1
500147011,12,58000,1.7272,65,0
500149010,12,259682.614,1.6129,60,1
500149020,12,259682.614,1.9304,62,0
500152010,12,11028,1.651,64,1
500152020,12,45416,1.7526,63,0
500153010,12,20620,1.778,66,0
500155010,12,9654,1.524,62,1
500157010,12,71980,1.5494,60,1
500158010,12,75632,1.5748,66,1
500161020,12,100024,1.7526,60,0
500163010,12,73276,1.8034,65,0
500163020,12,37672,1.6256,64,1
500164010,12,56300,1.7272,62,1
500164020,12,56300,1.8034,56,0
500165010,12,36820,1.651,63,1
500166010,12,45289.91691,1.524,64,1
500166020,12,45289.91691,1.9304,66,0
500167010,12,104100,1.7018,62,0
500167020,12,104100,1.6256,60,1
500170010,12,286400,1.7018,62,0
500170020,12,286400,1.6764,59,1
500171010,12,50004,1.651,62,1
500172010,12,136600,1.8288,62,0
500172020,12,136600,1.651,60,1
500173010,12,56844,1.7018,64,0
500173011,12,56844,1.524,57,1
500174010,12,79120,1.6764,62,0
500174020,12,79120,1.6764,58,1
500177010,12,11000,1.6002,60,1
500179010,12,550,1.524,65,1
500180010,12,19488.80215,1.6764,66,1
500181010,12,15600,1.7018,65,0
500186010,12,30990,1.6637,62,1
500188010,12,54396,1.905,60,0
500189020,12,8400,1.8034,63,0
500191010,12,38563,1.6002,64,1
500192010,12,20064,1.524,61,1
500198010,12,93560.02322,1.5748,64,1
500198020,12,93560.02322,1.7272,65,0
500200020,12,14400,1.651,58,1
500201010,12,35000,1.7907,59,0
500201020,12,35000,1.6002,60,1
500202011,12,23662,1.6764,61,1
500204010,12,35968,1.7526,65,0
500206010,12,79052.24,1.8542,64,0
500207010,12,32770,1.4986,63,1
500208010,12,129012,1.7018,60,1
500211010,12,28200,1.7272,64,0
500211020,12,23000,1.524,60,1
500212010,12,42020,1.651,65,1
500216010,12,35000,1.6256,65,0
500217010,12,120000,1.8034,64,0
500219010,12,15738,1.8542,63,0
500220010,12,170729,1.7145,61,1
500220020,12,170729,1.905,60,0
500221010,12,28800,1.651,64,1
500221011,12,28800,1.7272,66,0
500222010,12,16000.5973,1.6002,63,0
500222020,12,16000.5973,1.5748,57,1
500223010,12,53200,1.8288,62,0
500223020,12,53200,1.524,62,1
500224010,12,3120,1.5748,61,0
500225010,12,300000,1.778,64,0
500225011,12,300000,1.5748,57,1
500226010,12,242504,1.5748,58,1
500228010,12,16000,1.8796,61,0
500230010,12,137791.6658,1.5748,60,1
500230011,12,137791.6658,1.778,60,0
500231010,12,1440,1.4732,63,1
500232010,12,50000,1.778,61,0
500233010,12,101064,1.5875,64,1
500233020,12,101064,1.7526,60,0
500234010,12,64964,1.6256,57,1
500234020,12,64964,1.7272,65,0
500236010,12,158413,1.8288,63,0
500236012,12,158413,1.6764,60,1
500237010,12,56740,1.84785,59,0
500237020,12,56740,1.7018,60,1
500238010,12,29696,1.5748,61,1
500238020,12,29696,1.7526,60,0
500239010,12,58532.81601,1.7018,62,0
500239020,12,58532.81601,1.6002,63,1
500240010,12,17568,1.7018,65,1
500243010,12,18000,1.651,63,0
500243020,12,18000,1.6002,58,1
500244010,12,57240,1.6764,61,0
500246010,12,198102.16,1.6764,62,0
500246020,12,198102.16,1.5367,61,1
500248010,12,39668,1.5748,55,1
500248020,12,39668,1.8034,62,0
500249010,12,145012,1.5748,60,1
500249020,12,145012,1.7272,63,0
500252010,12,30000,1.6764,65,0
500252020,12,30000,1.6383,59,1
500253010,12,103602.4,1.7526,61,0
500253020,12,103602.4,1.5748,56,1
500255010,12,134462.5943,1.6256,64,1
500258010,12,17280,1.524,61,1
500260010,12,148200,1.7526,60,0
500261020,12,15431.74763,1.5748,64,1
500264020,12,152160,1.778,62,0
500265010,12,57000,1.6002,60,1
500266010,12,0,1.6256,61,1
500266020,12,0,1.6256,66,0
500267010,12,8837,1.651,63,1
500269010,12,110060,1.5748,61,1
500269020,12,110060,1.8796,61,0
500270010,12,12000,1.6002,64,1
500271010,12,121068.28,1.651,63,1
500272010,12,167672.7509,1.6002,61,1
500272020,12,167672.7509,1.7526,65,0
500273020,12,399208,1.6764,61,0
500274010,12,77848.68019,1.651,61,1
500274020,12,77848.68019,1.7526,57,0
500276010,12,63216,1.778,63,1
500277010,12,93400,1.8288,66,0
500278010,12,37600,1.4732,60,1
500279010,12,84000,1.61925,65,1
500281010,12,233000.88,1.778,61,0
500281020,12,233000.88,1.7018,58,1
500284010,12,11424,1.9304,64,1
500286020,12,209233,1.651,66,1
500288010,12,188060,1.778,64,1
500290010,12,11030,1.4224,63,1
500290020,12,11030,1.7272,59,0
500291010,12,283000,1.7272,62,0
500291020,12,283000,1.524,57,1
500292010,12,24176,1.524,64,1
500293020,12,6000.04,1.6002,56,1
500294010,12,22000,1.4986,63,1
500296020,12,50400,1.778,63,0
500297010,12,45810.52268,1.6256,65,1
500298010,12,235400,1.8288,63,0
500299010,12,111000,1.6002,58,1
500299020,12,111000,1.7018,60,0
500301010,12,0,1.6002,59,1
500301020,12,0,1.778,61,0
500303010,12,56812,1.5875,62,1
500306010,12,12000,1.7272,65,0
500307010,12,39048.78708,1.7018,64,0
500308010,12,77040,1.7526,64,0
500309010,12,69480,1.905,62,0
500309020,12,69480,1.651,63,1
500310010,12,16024,1.7018,61,1
500311010,12,10056,1.6256,60,0
500311020,12,10056,1.59385,56,1
500313010,12,72000,1.5748,62,1
500317010,12,101001,1.4986,62,1
500317020,12,101001,1.7018,65,0
500318010,12,80150,1.7272,60,1
500322020,12,117560,1.8034,61,0
500323010,12,10776,1.6256,66,1
500324010,12,82116,1.6002,63,1
500324020,12,82116,1.8288,65,0
500325010,12,16012,1.6764,63,0
500325020,12,40000,1.5748,62,1
500325021,12,40000,1.778,58,0
500326010,12,69600,1.778,62,0
500326020,12,69600,1.6383,63,1
500327010,12,6600,1.8034,61,0
500327020,12,48000,1.6002,61,1
500329010,12,119924,1.7272,58,1
500329020,12,119924,1.8542,65,0
500330020,12,47675.24436,1.651,66,0
500332010,12,18660,1.7907,62,0
500332020,12,18660,1.524,61,1
500336010,12,40000,1.8034,61,0
500336020,12,40000,1.53035,55,1
500337010,12,108275,1.6256,61,1
500337020,12,108275,1.8542,63,0
500338010,12,24000,1.4986,61,1
500339010,12,14796,1.651,59,1
500340010,12,5755,1.7018,65,1
500344010,12,475540,1.7526,57,1
500344020,12,475540,1.8288,61,0
500345010,12,32456,1.5494,63,1
500346020,12,93000,1.7272,61,0
500347020,12,29519,1.8796,59,0
500352010,12,59500.08,1.5748,64,1
500355010,12,68336,1.8542,62,0
500355020,12,68336,1.6256,60,1
500356010,12,349000,1.5748,64,1
500356020,12,349000,1.778,61,0
500359010,12,70998,1.7526,63,0
500360020,12,82600,1.6002,57,1
500362010,12,8400,1.4732,62,1
500363010,12,71940,1.8288,65,0
500363020,12,71940,1.6764,61,1
500364010,12,41496,1.4224,66,1
500364011,12,41496,1.8669,64,0
500366010,12,83254,1.8034,64,0
500366020,12,83254,1.6002,63,1
500367010,12,112920,1.6637,61,1
500369010,12,84196,1.8288,55,1
500369020,12,84196,1.8542,60,0
500370010,12,460000,1.6256,61,1
500370011,12,460000,1.778,61,0
500371010,12,60120,1.8288,60,0
500372010,12,29400,1.8034,61,0
500373010,12,72296,1.6764,62,1
500373020,12,72296,1.8542,64,0
500374020,12,131932,1.7272,63,0
500377010,12,58000,1.8542,61,0
500377020,12,58000,1.6002,57,1
500378010,12,30696,1.651,61,1
500378011,12,30696,1.7526,71,0
500380020,12,90760,1.6764,65,0
500381010,12,47620,1.9558,60,0
500382010,12,18820,1.6764,65,1
500383010,12,22800,1.5875,61,1
500384010,12,2268,1.7018,61,1
500385010,12,56400,1.778,63,0
500385020,12,56400,1.651,56,1
500387010,12,36617.5611,1.5875,64,1
500387011,12,36617.5611,1.9304,63,0
500389010,12,2500,1.4986,62,1
500391010,12,20753,1.9558,63,0
500391020,12,20753,1.6002,61,1
500393010,12,26880,1.6002,62,1
500393020,12,26880,1.7018,60,0
500394010,12,30500,1.5748,62,1
500396010,12,28488,1.7018,63,1
500396020,12,28488,1.8288,66,0
500400010,12,63400,1.7018,65,0
500402020,12,109509,1.651,56,1
500402021,12,109509,1.8542,72,0
500404010,12,322982.2548,1.651,64,1
500404020,12,322982.2548,1.8034,64,0
500406010,12,75880,1.7272,62,0
500406020,12,75880,1.651,62,1
500407010,12,72000,1.8796,62,0
500407020,12,72000,1.651,65,1
500408010,12,32640,1.7018,59,1
500408020,12,32640,1.9812,63,0
500410010,12,64992,1.7018,64,1
500410020,12,64992,1.778,63,0
500412010,12,46188,1.651,65,1
500412020,12,46188,1.7526,59,0
500413010,12,20076,1.5748,63,1
500413020,12,20076,1.7272,64,0
500414010,12,1323,1.6764,62,1
500415010,12,227912.6641,1.8288,61,0
500416020,12,120130.4,1.5748,60,1
500416021,12,120130.4,1.6764,57,0
500420010,12,193579.0918,1.8542,61,0
500421010,12,117200,1.7907,64,0
500421020,12,117200,1.6256,61,1
500422020,12,38040,1.6256,63,1
500423010,12,40493,1.7272,62,0
500426010,12,166836,1.7526,61,1
500426020,12,166836,1.8161,62,0
500427010,12,156000,1.6002,62,1
500427020,12,156000,1.7526,63,0
500428010,12,18000,1.7272,61,0
500431010,12,53172,1.7018,61,1
500431020,12,53172,1.8034,62,0
500435020,12,129347.68,1.5494,66,1
500436010,12,81543.76,1.8288,64,0
500436020,12,81543.76,1.7018,60,1
500437010,12,30000,1.7272,61,1
500438010,12,45000,1.6002,56,1
500438020,12,45000,1.7018,60,0
500439010,12,32580,1.8288,66,0
500440010,12,5952,1.7018,65,1
500441010,12,60400,1.651,64,1
500442010,12,108548,1.8288,57,1
500442020,12,108548,1.7526,64,0
500443010,12,120000,1.6764,62,1
500444010,12,135276,1.651,64,1
500444020,12,135276,1.7526,65,0
500447010,12,99728,1.6256,62,1
500449010,12,121512,1.8034,61,0
500450010,12,22485,1.6002,63,1
500451021,12,90952,1.5748,63,1
500452010,12,10900,1.6129,66,1
500453010,12,9732,1.6002,64,1
500457010,12,529900,1.7526,62,0
500458010,12,24890,1.7272,63,0
500458020,12,24890,1.6764,60,1
500459010,12,47000,1.4986,60,1
500460010,12,20028,1.6002,66,1
500461010,12,24256,1.524,60,1
500461020,12,24256,1.7526,62,0
500464010,12,179084,1.8034,60,0
500464011,12,179084,1.6002,57,1
500466010,12,158330.5292,1.651,64,1
500466020,12,158330.5292,1.8542,64,0
500469010,12,9112,1.7018,61,1
500470010,12,26000,1.7018,63,0
500472010,12,166064,1.7526,66,0
500472020,12,166064,1.7018,58,1
500473010,12,217200,1.61925,63,1
500473020,12,217200,1.7399,61,0
500474010,12,1600,1.7018,63,0
500475010,12,110586.9905,1.6256,63,1
500475020,12,110586.9905,1.8034,66,0
500476010,12,117208,1.778,62,1
500476020,12,117208,1.8542,57,0
500477010,12,72000,1.6256,62,1
500477020,12,72000,1.7526,64,0
500479010,12,15108,1.524,66,1
500479011,12,15108,1.524,61,0
500481020,12,58000,1.8034,65,0
500482010,12,61720,1.8034,62,0
500483010,12,25920,1.778,63,0
500485010,12,10686,1.4986,61,1
500486010,12,62000.16,1.651,56,1
500490010,12,157161.1425,1.7272,64,0
500490020,12,157161.1425,1.5748,62,1
500491010,12,175000,1.8796,60,0
500492010,12,81004,1.7272,62,1
500494010,12,52800,1.6764,61,1
500494020,12,52800,1.8288,65,0
500495010,12,18528,1.7526,64,0
500496010,12,60000,1.651,61,0
500498010,12,45420,1.8796,65,0
500498020,12,100012,1.7526,63,1
500499010,12,44000.12,1.7018,61,0
500500010,12,30900,1.7018,63,0
500501010,12,10116,1.651,57,1
500502010,12,72000,1.7907,63,0
500502020,12,72000,1.4986,63,1
500503010,12,98800,1.778,61,0
500504010,12,57744,1.9177,64,0
500504011,12,57744,1.778,56,1
500505010,12,98500,1.7526,65,0
500507010,12,12120,1.7526,63,0
500508010,12,38902,1.5748,65,1
500509010,12,6000,1.5748,64,1
500510010,12,43312,1.778,63,0
500510020,12,43312,1.6256,59,1
500512010,12,42000,1.7018,60,1
500512020,12,42000,1.8796,60,0
500513010,12,10800,1.6256,64,1
500513020,12,10800,1.651,66,0
500514010,12,3600,1.6256,62,1
500515010,12,32001,1.6256,62,1
500516010,12,310882.2032,1.651,59,1
500516020,12,310882.2032,1.7272,64,0
500518010,12,194066.0161,1.524,66,1
500519010,12,49450,1.5494,60,1
500519020,12,49450,1.778,61,0
500520010,12,16560,1.9304,65,0
500520020,12,16560,1.6256,63,1
500521010,12,96060,1.8034,61,1
500522010,12,3500,1.6764,61,0
500524010,12,2272,1.6764,61,1
500525010,12,65002,1.6764,65,1
500525011,12,11584,1.8542,64,0
500530010,12,0,1.4478,65,1
500531010,12,162000,1.6002,60,1
500531020,12,162000,1.778,63,0
500533010,12,59988,1.7018,63,1
500533011,12,59988,1.7272,63,0
500540010,12,6436,1.6764,64,1
500541010,12,25496,1.651,65,1
500543010,12,49172,1.5748,63,1
500543011,12,49172,1.8034,73,0
500544010,12,60000,1.6002,61,1
500545010,12,194412,1.778,59,1
500545020,12,194412,1.8288,61,0
500546010,12,62808,1.524,63,1
500546020,12,62808,1.7018,64,0
500547010,12,176000.16,1.8034,64,0
500547020,12,176000.16,1.651,57,1
500549010,12,18000,1.8542,61,0
500550010,12,133236,1.524,63,1
500551010,12,8428,1.6764,64,1
500552010,12,0,1.651,63,0
500553010,12,30000,1.6256,57,1
500553020,12,70741.32773,1.9558,62,0
500555010,12,35580,1.778,61,0
500557010,12,39030,1.778,62,0
500558010,12,11820,1.6002,64,0
500560010,12,28488,1.651,63,1
500561010,12,11184,1.524,60,1
500562010,12,72000,1.651,61,1
500562020,12,72000,1.778,62,0
500563010,12,9576,1.7272,61,1
500565010,12,67500,1.6256,61,1
500566010,12,8393,1.7018,61,1
500567010,12,28180,1.6256,65,1
500568020,12,124396,1.8288,61,0
500569010,12,87536,1.778,62,0
500570010,12,63240,1.8288,64,0
500570020,12,63240,1.6764,64,1
500575010,12,346035.3198,1.6002,59,1
500575020,12,346035.3198,1.7653,64,0
500576010,12,96696,1.4986,62,1
500576020,12,96696,1.7272,63,0
500577010,12,31000,1.524,63,1
500578010,12,25773.84207,1.6764,65,0
500579010,12,81192,1.7272,65,0
500579020,12,81192,1.6764,65,1
500580010,12,13168,1.6637,64,1
500581010,12,25719.94978,1.8288,60,0
500582010,12,132599,1.6764,62,1
500582020,12,132599,1.7907,62,0
500583010,12,43816,1.8796,63,0
500583020,12,43816,1.7526,56,1
500584010,12,9430,1.6002,62,1
500586020,12,88750,1.8034,65,1
500587010,12,36099,1.7272,64,1
500587020,12,36099,1.6764,65,0
500588010,12,180420,1.5748,61,1
500588020,12,8780,1.778,60,0
500589010,12,33808.13158,1.8034,62,0
500589020,12,33808.13158,1.5748,58,1
500590010,12,42412,1.3462,61,1
500590011,12,42412,1.8288,71,0
500591010,12,12696,1.8288,61,0
500592010,12,107000,1.5748,62,1
500592011,12,107000,1.7272,61,0
500595010,12,74389,1.8034,57,0
500595020,12,74389,1.7018,63,1
500596010,12,71540,1.6764,59,1
500596020,12,71540,1.8288,65,0
500597010,12,153000.36,1.7272,61,0
500597020,12,153000.36,1.5494,55,1
500598010,12,19716,1.6002,64,1
500601010,12,8319,1.7018,61,0
500603010,12,12100,1.6002,64,1
500604020,12,30804,1.7526,63,1
500605010,12,142200,1.4986,59,1
500605020,12,142200,1.7272,66,0
500606010,12,140000,1.8542,61,0
500609010,12,12978,1.7272,63,0
500609020,12,13476,1.651,62,1
500611010,12,106036,1.7018,61,0
500613020,12,950620,1.6637,65,1
500614010,12,13272,1.7526,64,1
500615020,12,45300,1.5494,63,0
500616010,12,60000,1.8034,64,0
500617010,12,29256,1.7272,63,0
500618020,12,48924,1.778,64,0
500619010,12,73000,1.6129,64,1
500619020,12,73000,1.7272,65,0
500620010,12,22728,1.651,61,0
500620020,12,22728,1.6256,56,1
500622020,12,78566,1.8542,63,0
500623010,12,24968,1.7018,58,1
500623020,12,24968,1.7018,62,0
500629020,12,102303.9337,1.5494,61,1
500631010,12,113776,1.7272,64,0
500631020,12,113776,1.524,63,1
500633010,12,21263.22271,1.651,64,1
500637020,12,10800,1.6002,62,1
500637021,12,10800,1.5748,66,0
500640010,12,23416,1.7526,65,0
500640020,12,23416,1.651,66,1
500641010,12,8270,1.651,64,0
500645010,12,140984,1.778,65,0
500645020,12,140984,1.6256,65,1
500647010,12,65000,1.7526,63,1
500647020,12,65000,1.8288,65,0
500648010,12,952000,1.778,65,0
500649010,12,165600.2,1.651,61,1
500653010,12,26712,1.8288,61,0
500654010,12,13000,1.651,65,0
500655010,12,20000,1.5494,61,1
500655020,12,20000,1.7272,60,0
500656010,12,43234,1.7018,64,0
500658010,12,44400,1.6256,61,1
500658020,12,44400,1.8034,65,0
500660010,12,60600,1.8542,59,0
500660020,12,60600,1.524,61,1
500661010,12,12300,1.524,63,0
500661020,12,12300,1.651,58,1
500662010,12,100000,1.6764,57,1
500662020,12,100000,1.8288,64,0
500663010,12,77060,1.8288,62,0
500663020,12,77060,1.6764,59,1
500665010,12,31200,1.6002,64,1
500667020,12,16,1.6256,61,1
500668010,12,230400,1.5748,62,1
500668020,12,230400,1.7272,64,0
500669010,12,18456,1.651,60,1
500669020,12,10752,1.7018,58,0
500670020,12,145000,1.8034,59,0
500672010,12,122750,1.6002,62,1
500672020,12,122750,1.8288,62,0
500674010,12,53024,1.6383,61,1
500674020,12,53024,1.8288,65,0
500675010,12,100120,1.6764,58,1
500675020,12,100120,1.6891,65,0
500676010,12,136000,1.7272,56,1
500676020,12,136000,1.778,62,0
500678020,12,221600,1.8796,61,0
500681010,12,46000,1.8288,64,0
500681020,12,46000,1.69545,64,1
